SENT	1579E-SHIR,8.3
1	sir	H	סיר	syr	song
10	ris	VBF	ריס	rys	_
11	oyz	RP	אױז	AWz	_
12	fun	P	פֿון	fvN	_
13	zeynm	PRO$	זײנם	zYnM	_
14	urt	N	אורט	Avrt	_
15	un'	CONJ	אונ'	Avn'	_
16	shtekit	VBF	שטעקיט	$tekyt	_
17	zikh	PRO	זיך	zyX	_
18	in	P	אין	AyN	_
19	di	D	די	dy	_
20	hil	N	היל	hyl	_
21	hineyn	ADV	הינײן	hynYN	_
22	vau	WADV	װאַו	VAav	_
23	di	D	די	dy	_
24	amureym	N	אַמורײם	AamvrYM	_
25	vr_bargin	VBN	װר_באַרגין	Vr_bAargyN	_
26	htn	HVF	הטן	htN	_
27	mit	P	מיט	myt	_
28	irn	PRO$	אירן	AyrN	_
29	shteynirn	N	שטײנירן	$tYnyrN	_
30	un'	CONJ	אונ'	Avn'	_
31	tsu_brakh	VBF	צו_בראַך	qv_brAaX	_
32	un'	CONJ	אונ'	Avn'	_
33	tsu_kvetshit	VBF	צו_קװעטשיט	qv_kVet$yt	_
34	zi	PRO	זי	zy	_
35	al	Q	אַל	Aal	_
36	mit	P	מיט	myt	_
37	anndr	PRO	אַננדר	Aanndr	_

SENT	1579E-SHIR,10.58
1	un'	CONJ	אונ'	Avn'	_
2	zi	PRO	זי	zy	_
3	kamin	VBF	קאַמין	kAamyN	_
4	al	Q	אַל	Aal	_
5	um	RP	אום	AvM	_

SENT	1579E-SHIR,10.59
1	da	ADV	דאַ	dAa	_
2	sprakh	VBF	ספּראַך	sprAaX	_
3	hkbh	H	הקבה	hkbh	the_holy_blessed_he
4	vi	WADV	װי	Vy	_
5	vern	RDF	װערן	VerN	_
6	das	D	דת	dS	_
7	isral	NPR	איסראַל	AysrAal	_
8	visn	VB	װיסן	VysN	_
9	un'	CONJ	אונ'	Avn'	_
10	givar	ADJ	גיװאַר	gyVAar	_
11	verin	VB	װערין	VeryN	_
12	di	D	די	dy	_
13	tubh	N	טובה	tvbh	_
14	di	WPRO	די	dy	_
15	ikh	PRO	איך	AyX	_
16	zi	PRO	זי	zy	_
17	hab	HVF	האַב	hAab	_
18	gitan	VBN	גיטאַן	gytAaN	_
19	un'	CONJ	אונ'	Avn'	_
20	das	D	דת	dS	_
21	ns	N	נס	ns	_

SENT	1579E-SHIR,10.60
1	den	CONJ	דען	deN	_
2	ven	C	װען	VeN	_
3	mn	PRO	מן	mN	_
4	eynm	D	אײנם	AYnM	_
5	kind	N	קינד	kynd	_
6	afilu	FP	אַפֿילו	Aafylv	_
7	gibt	VBF	גיבט	gybt	_
8	eyn	D	אײן	AYN	_
9	shtuk	N	שטוק	$tvk	_
10	brot	N	בראָט	brAot	_
11	da	ADV	דאַ	dAa	_
12	zal	MDF	ז"ל	z"l	_
13	mn	PRO	מן	mN	_
14	es	PRO	עס	es	_
15	zeynr	PRO$	זײנר	zYnr	_
16	mutr	N	מוטר	mvtr	_
17	zagn	VB	זאַגן	zAagN	_
18	un	CONJ	און	AvN	_
19	tsu	TO	צו	qv	_
20	visn	VB	װיסן	VysN	_
21	tun	VB	טון	tvN	_
22	dz	C	דז	dz	_
23	mn	PRO	מן	mN	_
24	irn	PRO$	אירן	AyrN	_
25	kind	N	קינד	kynd	_
26	tsu	TO	צו	qv	_
27	esn	VB	עסן	esN	_
28	hat	HVF	האַט	hAat	_
29	gebn	VBN	געבן	gebN	_

SENT	1579E-SHIR,10.61
1	azu	ADV	אַזו	Aazv	_
2	sprakh	VBF	ספּראַך	sprAaX	_
3	hkds	H	הקדס	hkds	the_holy
4	brukh	H	ברוך	brvX	blessed
5	hu	H	הו	hv	he
6	ikh	PRO	איך	AyX	_
7	hab	HVF	האַב	hAab	_
8	den	D	דען	deN	_
9	isral	NPR	איסראַל	AysrAal	_
10	eyn	D	אײן	AYN	_
11	tubh	N	טובה	tvbh	_
12	gtan	VBN	גטאַן	gtAaN	_
13	un	CONJ	און	AvN	_
14	eyn	D	אײן	AYN	_
15	ns	N	נס	ns	_
16	un'	CONJ	אונ'	Avn'	_
17	dr_tsu	DR+P	דר_צו	dr_qv	_
18	bey	P	בײ	bY	_
19	irn	PRO$	אירן	AyrN	_
20	lepn	N	לעפּן	lepN	_
21	bihltn	VBN	ביהלטן	byhltN	_

SENT	1579E-SHIR,10.62
1	vi	WADV	װי	Vy	_
2	verin	RDF	װערין	VeryN	_
3	zi	PRO	זי	zy	_
4	es	PRO	עס	es	_
5	visn	VB	װיסן	VysN	_

SENT	1579E-SHIR,10.63
1	vas	WPRO	װאַס	VAas	_
2	tet	VBF	טעט	tet	_
3	hsm	H	הסם	hsM	the_name
4	it	H	איט	Ayt	may_be_blessed

SENT	1579E-SHIR,10.64
1	er	PRO	ער	er	_
2	lis	VBF	ליס	lys	_
3	den	D	דען	deN	_
4	brun	N	ברון	brvN	_
5	hnoyf	ADV	הנױף	hnWF	_
6	loyfn	VB	לױפֿן	lWfN	_

SENT	1579E-SHIR,10.65
1	un'	CONJ	אונ'	Avn'	_
2	lis	VBF	ליס	lys	_
3	vr_flitsn	VB	װר_פֿליצן	Vr_flyqN	_
4	di	D	די	dy	_
5	tutn	ADJ	טוטן	tvtN	_
6	kirpl	N	קירפּל	kyrpl	_
7	un'	CONJ	אונ'	Avn'	_
8	di	D	די	dy	_
9	stikr	N	סטיקר	stykr	_
10	fun	P	פֿון	fvN	_
11	hend	N	הענד	hend	_
12	fun	P	פֿון	fvN	_
13	vis	N	װיס	Vys	_
14	fun	P	פֿון	fvN	_
15	kepf	N	קעפּף	kepF	_
16	alz	Q	אַלז	Aalz	_
17	hrab	ADV	הראַב	hrAab	_
18	in	P	אין	AyN	_
19	den	D	דען	deN	_
20	tal	N	טל	tl	_
21	az	C	אַז	Aaz	_
22	di	D	די	dy	_
23	isral	NPR	איסראַל	AysrAal	_
24	zehn	VB	זעהן	zehN	_
25	zaltn	MDF	זאַלטן	zAaltN	_

SENT	1579E-SHIR,10.66
1	da	C	דאַ	dAa	_
2	isral	NPR	איסראַל	AysrAal	_
3	das	D	דת	dS	_
4	zakhn	VBF	זאַכן	zAaxN	_
5	hubn	VBF	הובן	hvbN	_
6	an	RP	אַן	AaN	_
7	isral	NPR	איסראַל	AysrAal	_

SENT	1579E-SHIR,10.67
1	un'	CONJ	אונ'	Avn'	_
2	zangn	VBF	זאַנגן	zAangN	_
3	az	C	אַז	Aaz	_
4	der	D	דער	der	_
5	psuk	N	פּסוק	psvk	_
6	git	VBF	גיט	gyt	_

SENT	1579E-SHIR,10.68
1	daz	D	דאַז	dAaz	_
2	iz	VBF	איז	Ayz	_
3	deytsh	N	דײטש	dYt$	_
4	gi	VBI	גי	gy	_
5	oyf	RP	אױף	AWF	_
6	brun	N	ברון	brvN	_

SENT	1579E-SHIR,10.69
1	zi	PRO	זי	zy	_
2	shrian	VBF	שריִאַן	$ryiAaN	_
3	tsu	P	צו	qv	_
4	ir	PRO	איר	Ayr	_

SENT	1579E-SHIR,10.70
1	tsu	P	צו	qv	_
2	den	D	דען	deN	_
3	brun	N	ברון	brvN	_
4	shrian	VBF	שריִאַן	$ryiAaN	_
5	zi	PRO	זי	zy	_
6	gi	VBI	גי	gy	_
7	hnoyf	ADV	הנױף	hnWF	_
8	du	PRO	דו	dv	_
9	brun	N	ברון	brvN	_

SENT	1579E-SHIR,10.71
1	breng	VBI	ברענג	breng	_
2	min	QR	מין	myN	_
3	tuti	ADJ	טוטי	tvty	_
4	kirpl	N	קירפּל	kyrpl	_

SENT	1579E-SHIR,10.72
1	un'	CONJ	אונ'	Avn'	_
2	las	VBI	לאַס	lAas	_
3	uns	PRO	אונס	Avns	_
4	min	QR	מין	myN	_
5	nkmh	N	נקמה	nkmh	_
6	zehn	VB	זעהן	zehN	_
7	an	P	אַן	AaN	_
8	unzrn	PRO$	אונזרן	AvnzrN	_
9	veyndn	N	װײנדן	VYndN	_

SENT	1579E-SHIR,10.73
1	un	CONJ	און	AvN	_
2	bey	P	בײ	bY	_
3	dem	D	דעם	deM	_
4	gizng	N	גיזנג	gyzng	_
5	stit	VBF	סטיט	styt	_
6	nit	NEG	ניט	nyt	_
7	dz	C	דז	dz	_
8	mshh	NPR	משה	m$h	_
9	rbinu	H	רבינו	rbynv	rabbi_our
10	zang	VBF	זאַנג	zAang	_
11	akh	ADV	אַך	AaX	_
12	azu	ADV	אַזו	Aazv	_
13	vaul	ADV	װאַול	VAavl	_
14	az	C	אַז	Aaz	_
15	er	PRO	ער	er	_
16	zang	VBF	זאַנג	zAang	_
17	bey	P	בײ	bY	_
18	dem	D	דעם	deM	_
19	im	N	אים	AyM	_
20	mit	P	מיט	myt	_
21	di	D	די	dy	_
22	isral	NPR	איסראַל	AysrAal	_

SENT	1579E-SHIR,10.74
1	akh	ADV	אַך	AaX	_
2	stit	VBF	סטיט	styt	_
3	nit	NEG	ניט	nyt	_
4	bey	P	בײ	bY	_
5	dem	D	דעם	deM	_
6	gizng	N	גיזנג	gyzng	_
7	az	C	אַז	Aaz	_
8	zi	PRO	זי	zy	_
9	zingitn	VBF	זינגיטן	zyngytN	_
10	tsu	P	צו	qv	_
11	gut	NPR	גוט	gvt	_
12	az	C	אַז	Aaz	_
13	es	PRO	עס	es	_
14	shtit	VBF	שטיט	$tyt	_
15	bey	P	בײ	bY	_
16	der	D	דער	der	_
17	shirh	N	שירה	$yrh	_
18	fun	P	פֿון	fvN	_
19	im	N	אים	AyM	_

SENT	1579E-SHIR,10.75
1	droyf	DR+P	דרױף	drWF	_
2	zagn	VBF	זאַגן	zAagN	_
3	unzri	PRO$	אונזרי	Avnzry	_
4	khkhmum	N	ככמום	xxmvM	_

SENT	1579E-SHIR,10.76
1	drum	DR+P	דרום	drvM	_
2	dz	C	דז	dz	_
3	mshh	NPR	משה	m$h	_
4	rbinu	H	רבינו	rbynv	rabbi_our
5	ht	HVF	הט	ht	_
6	durkh	P	דורך	dvrX	_
7	den	D	דען	deN	_
8	brun	N	ברון	brvN	_
9	vr_zint	VBN	װר_זינט	Vr_zynt	_
10	dz	C	דז	dz	_
11	er	PRO	ער	er	_
12	nit	NEG	ניט	nyt	_
13	kumn	VB	קומן	kvmN	_
14	zalt	MDF	זאַלט	zAalt	_
15	in	P	אין	AyN	_
16	arts	N	אַרץ	AarQ	_
17	isral	NPR	איסראַל	AysrAal	_
18	vi	WADV	װי	Vy	_
19	es	PRO	עס	es	_
20	nun	ADV	נ	n	_
21	shtit	VBF	שטיט	$tyt	_
22	gishribn	ADJ	גישריבן	gy$rybN	_
23	in	P	אין	AyN	_
24	der	D	דער	der	_
25	midra	N	מידראַ	mydrAa	_
26	da	ADV	דאַ	dAa	_
27	kunt	MDF	קונט	kvnt	_
28	er	PRO	ער	er	_
29	akh	ADV	אַך	AaX	_
30	nit	NEG	ניט	nyt	_
31	vrilikh	ADV	װריליך	VrylyX	_
32	zingn	VB	זינגן	zyngN	_
33	un'	CONJ	אונ'	Avn'	_
34	lubn	VB	לובן	lvbN	_

SENT	1579E-SHIR,10.77
1	un	CONJ	און	AvN	_
2	dr_veyl	C	דר_װײל	dr_VYl	_
3	zeyn	PRO$	זײן	zYN	_
4	namn	N	נאַמן	nAamN	_
5	fun	P	פֿון	fvN	_
6	mshh	NPR	משה	m$h	_
7	rbinu	H	רבינו	rbynv	rabbi_our
8	var	BEF	װאַר	VAar	_
9	nit	NEG	ניט	nyt	_
10	gidakht	VAN	גידאַכט	gydAaxt	_
11	bey	P	בײ	bY	_
12	dem	D	דעם	deM	_
13	gizang	N	גיזאַנג	gyzAang	_
14	un'	CONJ	אונ'	Avn'	_
15	lub	N	לוב	lvb	_
16	da	ADV	דאַ	dAa	_
17	vault	VBF	װאַולט	VAavlt	_
18	akh	ADV	אַך	AaX	_
19	nit	NEG	ניט	nyt	_
20	hkds	H	הקדס	hkds	the_holy
21	brukh	H	ברוך	brvX	blessed
22	hu	H	הו	hv	he
23	dz	C	דז	dz	_
24	mn	PRO	מן	mN	_
25	zeyn	PRO$	זײן	zYN	_
26	namn	N	נאַמן	nAamN	_
27	zalt	MDF	זאַלט	zAalt	_
28	akh	ADV	אַך	AaX	_
29	gidenkn	VB	גידענקן	gydenkN	_
30	da	ADV	דאַ	dAa	_
31	bey	P	בײ	bY	_
32	dem	D	דעם	deM	_
33	brunn	N	ברונן	brvnN	_

SENT	1579E-SHIR,10.78
1	das	D	דת	dS	_
2	iz	VBF	איז	Ayz	_
3	eyn	D	אײן	AYN	_
4	msl	N	מסל	msl	_
5	tsu	P	צו	qv	_
6	eyn	D	אײן	AYN	_
7	mlkh	N	מלך	mlX	_
8	der	WPRO	דער	der	_
9	da	ADV	דאַ	dAa	_
10	hat	VBF	האַט	hAat	_
11	eyn	D	אײן	AYN	_
12	gutn	ADJ	גוטן	gvtN	_
13	vreynd	N	װרײנד	VrYnd	_

SENT	1579E-SHIR,10.79
1	un'	CONJ	אונ'	Avn'	_
2	mn	PRO	מן	mN	_
3	bet	VBF	בעט	bet	_
4	den	D	דען	deN	_
5	mlkh	N	מלך	mlX	_
6	tsu	P	צו	qv	_
7	eynr	D	אײנר	AYnr	_
8	seudh	N	סעודה	sevdh	_

SENT	1579E-SHIR,10.80
1	da	ADV	דאַ	dAa	_
2	sprikht	VBF	ספּריכט	spryxt	_
3	der	D	דער	der	_
4	mlkh	N	מלך	mlX	_
5	vert	RDF	װערט	Vert	_
6	meyn	PRO$	מײן	mYN	_
7	vreynt	N	װרײנט	VrYnt	_
8	nit	NEG	ניט	nyt	_
9	droyf	DR+P	דרױף	drWF	_
10	zeyn	VB	זײן	zYN	_
11	da	ADV	דאַ	dAa	_
12	kum	VBF	קום	kvM	_
13	ikh	PRO	איך	AyX	_
14	akh	ADV	אַך	AaX	_
15	nit	NEG	ניט	nyt	_

SENT	1579E-SHIR,10.81
1	azu	ADV	אַזו	Aazv	_
2	var	VBF	װאַר	VAar	_
3	es	PRO	עס	es	_
4	da	ADV	דאַ	dAa	_
5	akh	ADV	אַך	AaX	_

SENT	1579E-SHIR,10.82
1	dr_veyl	C	דר_װײל	dr_VYl	_
2	zeyn	PRO$	זײן	zYN	_
3	namn	N	נאַמן	nAamN	_
4	fun	P	פֿון	fvN	_
5	m{shh}	NPR	מ{שה}	m{$h}	_
6	nit	NEG	ניט	nyt	_
7	var	BEF	װאַר	VAar	_
8	gidakht	VAN	גידאַכט	gydAaxt	_
9	bey	P	בײ	bY	_
10	dem	D	דעם	deM	_
11	gizng	N	גיזנג	gyzng	_
12	fun	P	פֿון	fvN	_
13	brun	N	ברון	brvN	_
14	da	ADV	דאַ	dAa	_
15	var	BEF	װאַר	VAar	_
16	guts	NPR$	גוטס	gvts	_
17	namn	N	נאַמן	nAamN	_
18	akh	ADV	אַך	AaX	_
19	nit	NEG	ניט	nyt	_
20	gidakht	VAN	גידאַכט	gydAaxt	_

SENT	1579E-SHIR,10.83
1	das	D	דת	dS	_
2	virdi	ADJ	װירדי	Vyrdy	_
3	gizng	N	גיזנג	gyzng	_
4	zang	VBF	זאַנג	zAang	_
5	msh	NPR	מש	m$	_
6	rbinu	H	רבינו	rbynv	rabbi_our
7	eliu	H	עליִו	elyiv	on_him
8	hslum	H	הסלום	hslvM	the_peace
9	za	C	זאַ	zAa	_
10	zeyn	PRO$	זײן	zYN	_
11	tseyt	N	צײט	qYt	_
12	kam	VBF	קאַם	kAaM	_
13	tsu	TO	צו	qv	_
14	shterbn	VB	שטערבן	$terbN	_

SENT	1579E-SHIR,10.84
1	...	PUNC	...	...	_
2	er	PRO	ער	er	_
3	zikh	PRO	זיך	zyX	_
4	zalt	MDF	זאַלט	zAalt	_
5	fun	P	פֿון	fvN	_
6	der	D	דער	der	_
7	velt	N	װעלט	Velt	_
8	sheydn	VB	שײדן	$YdN	_
9	da	ADV	דאַ	dAa	_
10	hub	VBF	הוב	hvb	_
11	er	PRO	ער	er	_
12	an	RP	אַן	AaN	_
13	tsu	TO	צו	qv	_
14	strafn	VB	סטראַפֿן	strAafN	_
15	di	D	די	dy	_
16	isral	NPR	איסראַל	AysrAal	_
17	az	C	אַז	Aaz	_
18	nun	ADV	נ	n	_
19	shtit	VBF	שטיט	$tyt	_
20	gshribn	ADJ	גשריבן	g$rybN	_
21	in	P	אין	AyN	_
22	dr	D	דר	dr	_
23	shirh	N	שירה	$yrh	_

SENT	1579E-SHIR,11.86
1	das	D	דת	dS	_
2	vinfti	ADJ	װינפֿטי	Vynfty	_
3	gizng	N	גיזנג	gyzng	_
4	zang	VBF	זאַנג	zAang	_
5	ihushe	NPR	איהושע	Ayhv$e	_
6	da	C	דאַ	dAa	_
7	er	PRO	ער	er	_
8	shtrit	VBF	שטריט	$tryt	_
9	den	D	דען	deN	_
10	shtreyt	N	שטרײט	$trYt	_
11	mit	P	מיט	myt	_
12	den	D	דען	deN	_
13	amuri	NPR	אַמורי	Aamvry	_
14	in	P	אין	AyN	_
15	gkeun	NPR	גקעון	gkevN	_

SENT	1579E-SHIR,11.87
1	da	ADV	דאַ	dAa	_
2	shtund	VBF	שטונד	$tvnd	_
3	im	PRO	אים	AyM	_
4	di	D	די	dy	_
5	zun	N	זון	zvN	_
6	un'	CONJ	אונ'	Avn'	_
7	di	D	די	dy	_
8	lbnh	N	לבנה	lbnh	_
9	stil	ADJ	סטיל	styl	_
10	oyf	P	אױף	AWF	_
11	eyn	D	אײן	AYN	_
12	urt	N	אורט	Avrt	_

SENT	1579E-SHIR,11.88
1	un'	CONJ	אונ'	Avn'	_
2	riritn	VBF	ריריטן	ryrytN	_
3	zikh	PRO	זיך	zyX	_
4	nit	NEG	ניט	nyt	_
5	zekhs_un'_dreysig	NUM	זעכס_ונ'_דרײסיג	zexs_vn'_drYsyg	_
6	seut	N	סעוט	sevt	_

SENT	1579E-SHIR,11.89
1	daz	D	דאַז	dAaz	_
2	ging	VBF	גינג	gyng	_
3	azu	ADV	אַזו	Aazv	_
4	tsu	RP	צו	qv	_

SENT	1579E-SHIR,11.90
1	ez	ES	עז	ez	_
2	kam	VBF	קאַם	kAaM	_
3	dz	C	דז	dz	_
4	zikh	PRO	זיך	zyX	_
5	vinf	NUM	װינף	VynF	_
6	mlkhim	N	מלכים	mlxyM	_
7	fun	P	פֿון	fvN	_
8	den	D	דען	deN	_
9	amuri	NPR	אַמורי	Aamvry	_
10	zmlitn	VBF	זמליטן	zmlytN	_
11	tsu	P	צו	qv	_
12	dem	D	דעם	deM	_
13	mal	N	מל	ml	_
14	da	C	דאַ	dAa	_
15	ihushe	NPR	איהושע	Ayhv$e	_
16	kam	VBF	קאַם	kAaM	_
17	in	P	אין	AyN	_
18	arts	N	אַרץ	AarQ	_
19	isral	NPR	איסראַל	AysrAal	_
20	un'	CONJ	אונ'	Avn'	_
21	virit	VBF	װיריט	Vyryt	_
22	di	D	די	dy	_
23	isral	NPR	איסראַל	AysrAal	_
24	in	P	אין	AyN	_
25	das	D	דת	dS	_
26	heylig	ADJ	הײליג	hYlyg	_
27	lnd	N	לנד	lnd	_
28	hneyn	ADV	הנײן	hnYN	_
29	vi	WADV	װי	Vy	_
30	gut	NPR	גוט	gvt	_
31	it	H	איט	Ayt	may_be_blessed
32	vr_heysn	VBN	װר_הײסן	Vr_hYsN	_
33	hat	HVF	האַט	hAat	_
34	un'	CONJ	אונ'	Avn'	_
35	tsu	RP	צו	qv	_
36	gizagt	VBN	גיזאַגט	gyzAagt	_
37	unzrn	PRO$	אונזרן	AvnzrN	_
38	eltrn	N	עלטרן	eltrN	_

SENT	1579E-SHIR,11.91
1	un'	CONJ	אונ'	Avn'	_
2	der	D	דער	der	_
3	ihushe	NPR	איהושע	Ayhv$e	_
4	muzit	MDF	מוזיט	mvzyt	_
5	gras	ADJ	גראַס	grAas	_
6	mlkhmh	N	מלכמה	mlxmh	_
7	habn	VB	האַבן	hAabN	_
8	mit	P	מיט	myt	_
9	di	D	די	dy	_
10	zibn	NUM	זיבן	zybN	_
11	velkr	N	װעלקר	Velkr	_
12	di	WPRO	די	dy	_
13	da	ADV	דאַ	dAa	_
14	vaunitn	VBF	װאַוניטן	VAavnytN	_
15	in	P	אין	AyN	_
16	arts	N	אַרץ	AarQ	_
17	isral	NPR	איסראַל	AysrAal	_

SENT	1579E-SHIR,11.92
1	un'	CONJ	אונ'	Avn'	_
2	es	ES	עס	es	_
3	varn	VBF	װאַרן	VAarN	_
4	eyn_un'_dreysig	NUM	אײנ_ונ'_דרײסיג	AYn_vn'_drYsyg	_
5	mlkhim	N	מלכים	mlxyM	_
6	drinn	ADV	דרינן	drynN	_

SENT	1579E-SHIR,11.93
1	un'	CONJ	אונ'	Avn'	_
2	er	PRO	ער	er	_
3	ht	HVF	הט	ht	_
4	erst	ADV	ערסט	erst	_
5	eyn	D	אײן	AYN	_
6	etlikhi	Q	עטליכי	etlyxy	_
7	mlkhim	N	מלכים	mlxyM	_
8	mntsh	H	מנטש	mnt$	win
9	givanin	VBN	גיװאַנין	gyVAanyN	_
10	mit	P	מיט	myt	_
11	guts	NPR$	גוטס	gvts	_
12	hilf	N	הילף	hylF	_
13	vi	WADV	װי	Vy	_
14	es	PRO	עס	es	_
15	nun	ADV	נ	n	_
16	shtit	VBF	שטיט	$tyt	_
17	in	P	אין	AyN	_
18	sfr	H	ספֿר	sfr	book
19	ihushe	NPR	איהושע	Ayhv$e	_
20	gshribn	ADJ	גשריבן	g$rybN	_

SENT	1579E-SHIR,11.94
1	da	ADV	דאַ	dAa	_
2	zmlitn	VBF	זמליטן	zmlytN	_
3	zikh	PRO	זיך	zyX	_
4	finf	NUM	פֿינף	fynF	_
5	mlkhin	N	מלכין	mlxyN	_
6	tsu	P	צו	qv	_
7	anndr	PRO	אַננדר	Aanndr	_

SENT	1579E-SHIR,11.95
1	der	D	דער	der	_
2	eyn	ADJ	אײן	AYN	_
3	var	VBF	װאַר	VAar	_
4	der	D	דער	der	_
5	mlkh	N	מלך	mlX	_
6	fun	P	פֿון	fvN	_
7	iruslim	NPR	אירוסלים	AyrvslyM	_

SENT	1579E-SHIR,11.96
1	der	D	דער	der	_
2	andr	ADJ	אַנדר	Aandr	_
3	var	VBF	װאַר	VAar	_
4	der	D	דער	der	_
5	mlkh	N	מלך	mlX	_
6	fun	P	פֿון	fvN	_
7	khkhrun	NPR	ככרון	xxrvN	_
8	der	D	דער	der	_
9	drit	ADJ	דריט	dryt	_
10	der	D	דער	der	_
11	mlkh	N	מלך	mlX	_
12	fun	P	פֿון	fvN	_
13	irmut	NPR	אירמוט	Ayrmvt	_
14	der	D	דער	der	_
15	vird	ADJ	װירד	Vyrd	_
16	der	D	דער	der	_
17	mlkh	N	מלך	mlX	_
18	fun	P	פֿון	fvN	_
19	l..s	NPR	ל..ס	l..s	_

SENT	1579E-SHIR,11.97
1	der	D	דער	der	_
2	vinft	ADJ	װינפֿט	Vynft	_
3	var	VBF	װאַר	VAar	_
4	der	D	דער	der	_
5	mlkh	N	מלך	mlX	_
6	fun	P	פֿון	fvN	_
7	eglun	NPR	עגלון	eglvN	_

SENT	1579E-SHIR,11.98
1	di	D	די	dy	_
2	vinf	NUM	װינף	VynF	_
3	zmlitn	VBF	זמליטן	zmlytN	_
4	zikh	PRO	זיך	zyX	_
5	tsu	P	צו	qv	_
6	anndr	PRO	אַננדר	Aanndr	_

SENT	1579E-SHIR,11.99
1	un'	CONJ	אונ'	Avn'	_
2	zi	PRO	זי	zy	_
3	kamn	VBF	קאַמן	kAamN	_
4	mit	P	מיט	myt	_
5	irn	PRO$	אירן	AyrN	_
6	sharn	N	שאַרן	$AarN	_
7	oyf	P	אױף	AWF	_
8	di	D	די	dy	_
9	armin	ADJ	אַרמין	AarmyN	_
10	yudn	N	יודן	yvdN	_
11	in	P	אין	AyN	_
12	gkeun	NPR	גקעון	gkevN	_

SENT	1579E-SHIR,11.100
1	un'	CONJ	אונ'	Avn'	_
2	zi	PRO	זי	zy	_
3	ruaitn	VBF	רואַיִטן	rvAayitN	_
4	bey	P	בײ	bY	_
5	zi	PRO	זי	zy	_

SENT	1579E-SHIR,11.101
1	un'	CONJ	אונ'	Avn'	_
2	hubn	VBF	הובן	hvbN	_
3	mit	P	מיט	myt	_
4	zi	PRO	זי	zy	_
5	an	RP	אַן	AaN	_
6	tsu	TO	צו	qv	_
7	shtreytn	VB	שטרײטן	$trYtN	_

SENT	1579E-SHIR,11.102
1	un'	CONJ	אונ'	Avn'	_
2	di	D	די	dy	_
3	fun	P	פֿון	fvN	_
4	gkeun	NPR	גקעון	gkevN	_
5	zenditn	VBF	זענדיטן	zendytN	_
6	bhend	ADV	בהענד	bhend	_
7	eyn	D	אײן	AYN	_
8	slit	N	סליט	slyt	_
9	tsu	P	צו	qv	_
10	irn	PRO$	אירן	AyrN	_
11	mlkh	N	מלך	mlX	_
12	ihushe	NPR	איהושע	Ayhv$e	_

SENT	1579E-SHIR,11.103
1	der	D	דער	der	_
2	var	VBF	װאַר	VAar	_
3	tsu	P	צו	qv	_
4	glgl	NPR	גלגל	glgl	_
5	mit	P	מיט	myt	_
6	zeynr	PRO$	זײנר	zYnr	_
7	shar	N	שאַר	$Aar	_

SENT	1579E-SHIR,11.104
1	un'	CONJ	אונ'	Avn'	_
2	zi	PRO	זי	zy	_
3	shikitn	VBF	שיקיטן	$ykytN	_
4	tsu	P	צו	qv	_
5	im	PRO	אים	AyM	_
6	in	P	אין	AyN	_
7	dr	D	דר	dr	_
8	meynung	N	מײנונג	mYnvng	_
9	tsu	TO	צו	qv	_
10	zagn	VB	זאַגן	zAagN	_
11	mir	PRO	מיר	myr	_
12	betn	VBF	בעטן	betN	_
13	dikh	PRO	דיך	dyX	_
14	du	PRO	דו	dv	_
15	zalst	MDF	זאַלסט	zAalst	_
16	uns	PRO	אונס	Avns	_
17	nit	NEG	ניט	nyt	_
18	lasn	VB	לאַסן	lAasN	_

SENT	1579E-SHIR,11.105
1	kum	VBI	קום	kvM	_
2	aroyf	ADV	אַרױף	AarWF	_
3	tsu	P	צו	qv	_
4	uns	PRO	אונס	Avns	_
5	bld	ADV	בלד	bld	_

SENT	1579E-SHIR,11.106
1	un'	CONJ	אונ'	Avn'	_
2	helf	VBI	העלף	helF	_
3	uns	PRO	אונס	Avns	_
4	fun	P	פֿון	fvN	_
5	unzrn	PRO$	אונזרן	AvnzrN	_
6	veyndn	N	װײנדן	VYndN	_
7	di	WPRO	די	dy	_
8	zikh	PRO	זיך	zyX	_
9	habn	HVF	האַבן	hAabN	_
10	gizmlit	VBN	גיזמליט	gyzmlyt	_
11	oyf	P	אױף	AWF	_
12	uns	PRO	אונס	Avns	_
13	di	D	די	dy	_
14	kinign	N	קיניגן	kynygN	_
15	amuri	NPR	אַמורי	Aamvry	_
16	di	WPRO	די	dy	_
17	da	ADV	דאַ	dAa	_
18	zitsn	VBF	זיצן	zyqN	_
19	an	P	אַן	AaN	_
20	berg	N	בערג	berg	_

SENT	1579E-SHIR,11.107
1	azu	ADV	אַזו	Aazv	_
2	bld	ADV	בלד	bld	_
3	ging	VBF	גינג	gyng	_
4	oyf	RP	אױף	AWF	_
5	ihushe	NPR	איהושע	Ayhv$e	_
6	fun	P	פֿון	fvN	_
7	glgl	NPR	גלגל	glgl	_
8	mit	P	מיט	myt	_
9	al	Q	אַל	Aal	_
10	zeyn	PRO$	זײן	zYN	_
11	valk	N	װאַלק	VAalk	_
12	des	D	דעס	des	_
13	hir	N	היר	hyr	_
14	un'	CONJ	אונ'	Avn'	_
15	di	D	די	dy	_
16	strkin	N	סטרקין	strkyN	_
17	mit	P	מיט	myt	_
18	im	PRO	אים	AyM	_

SENT	1579E-SHIR,11.108
1	un'	CONJ	אונ'	Avn'	_
